txn_id,razorpay_payment_id,timestamp,device_id,ip_address,agent_type,amount,amount_slab,payment_method,upi_app,bank,status,error_code,fraud_score,is_suspicious,has_upi_switching,switching_pct,has_high_velocity,velocity_count,hour_of_day,is_night_transaction,is_weekend,attempt_count,payment_method_enc,upi_app_enc,bank_enc,status_enc,amount_slab_enc,iso_anomaly,iso_risk_score,iso_flag,rule_flag
1935,pay_DDXWKPU1FUL07P,2025-12-24 14:15:51.011881,device_a65769f5-eca4-46,103.178.242.243,dormant,1016.76,large,upi,Paytm,Kotak,failed,UPI_AUTHENTICATION_FAILED,47.0,False,True,86.44,True,7,14,0,0,120,0,4,5,0,0,1,-0.03802221084982449,0,0
1934,pay_8K0K0T3MIUT874,2025-12-24 14:15:41.785994,device_a65769f5-eca4-46,103.178.242.243,dormant,4747.67,very_large,upi,PayZapp,Axis,success,NONE,47.0,False,True,86.32,True,7,14,0,0,119,0,3,0,1,3,-1,0.031175224577914995,1,0
1933,pay_S46FI6LPLZKXXJ,2025-12-24 14:15:34.818686,device_a65769f5-eca4-46,103.178.242.243,dormant,137.12,medium,upi,Amazon Pay,BOB,success,NONE,47.0,False,True,86.21,True,7,14,0,0,118,0,0,1,1,1,1,-0.08509637686094657,0,0
1932,pay_3VWNZ51WBT0HVQ,2025-12-24 14:15:27.634950,device_a65769f5-eca4-46,103.178.242.243,dormant,144.13,medium,upi,BHIM,Canara,success,NONE,47.0,False,True,86.09,True,7,14,0,0,117,0,1,2,1,1,1,-0.10843338330585817,0,0
1931,pay_5NB319LY6WIAII,2025-12-24 14:15:22.718832,device_9232f5cb-0603-45,103.129.255.1,normal,722.83,large,upi,Amazon Pay,PNB,failed,GATEWAY_ERROR,22.0,False,True,81.91,False,0,14,0,0,96,0,0,6,0,0,1,-0.02705681083188105,0,0
1930,pay_TJ5AFYBVG6GZIT,2025-12-24 14:15:20.993425,device_83ed4ecc-84b7-41,103.129.172.189,normal,255.69,medium,upi,Amazon Pay,BOB,failed,GATEWAY_ERROR,22.0,False,True,88.0,False,0,14,0,0,102,0,0,1,0,1,1,-0.07214610710213831,0,0
1929,pay_CMT16FEBEY90VY,2025-12-24 14:15:19.257239,device_a65769f5-eca4-46,103.178.242.243,dormant,547.16,large,upi,WhatsApp Pay,HDFC,success,NONE,47.0,False,True,85.96,True,7,14,0,0,116,0,6,3,1,0,1,-0.060486839392752956,0,0
1928,pay_BFBC3GY36C41GR,2025-12-24 14:15:15.645119,device_2992a97a-5813-43,103.42.239.243,normal,2812.19,very_large,upi,PhonePe,HDFC,success,NONE,22.0,False,True,88.12,False,0,14,0,0,103,0,5,3,1,3,1,-0.017895682661169365,0,0
1927,pay_AOG4PITA7KINZ1,2025-12-24 14:15:12.320726,device_a65769f5-eca4-46,103.178.242.243,dormant,180.3,medium,upi,BHIM,Axis,success,NONE,47.0,False,True,85.84,True,7,14,0,0,115,0,1,0,1,1,1,-0.08780538190836912,0,0
1926,pay_T31SN3M8M3SJLQ,2025-12-24 14:15:04.628204,device_a65769f5-eca4-46,103.178.242.243,dormant,285.78,medium,upi,PayZapp,PNB,success,NONE,47.0,False,True,85.71,True,7,14,0,0,114,0,3,6,1,1,1,-0.10367085138160026,0,0
1925,pay_RMBHA7X799924Q,2025-12-24 14:14:55.757035,device_a65769f5-eca4-46,103.178.242.243,dormant,5679.62,very_large,upi,GPay,HDFC,success,NONE,47.0,False,True,85.59,True,7,14,0,0,113,0,2,3,1,3,-1,0.02830588312368343,1,0
1924,pay_JB79WZPX1UZFUA,2025-12-24 14:14:50.313311,device_83ed4ecc-84b7-41,103.129.172.189,normal,357.21,medium,upi,WhatsApp Pay,BOB,success,NONE,22.0,False,True,87.88,False,0,14,0,0,101,0,6,1,1,1,1,-0.0960272667321046,0,0
1923,pay_84H43CQUCXATI9,2025-12-24 14:14:49.687932,device_a65769f5-eca4-46,103.178.242.243,dormant,1361.68,large,upi,BHIM,PNB,success,NONE,47.0,False,True,85.45,True,7,14,0,0,112,0,1,6,1,0,1,-0.0420014993100305,0,0
1922,pay_CFZL55YINZ1MMI,2025-12-24 14:14:40.558588,device_a65769f5-eca4-46,103.178.242.243,dormant,738.73,large,upi,WhatsApp Pay,Kotak,success,NONE,47.0,False,True,85.32,True,7,14,0,0,111,0,6,5,1,0,1,-0.04781965044612957,0,0
1921,pay_BONU80AW2GPPGW,2025-12-24 14:14:36.671094,device_9232f5cb-0603-45,103.129.255.1,normal,2928.28,very_large,upi,GPay,Axis,success,NONE,22.0,False,True,81.72,False,0,14,0,0,95,0,2,0,1,3,1,-0.0026585101770194575,0,0
1920,pay_Q4K2ANNURCMDZJ,2025-12-24 14:14:33.313930,device_a65769f5-eca4-46,103.178.242.243,dormant,6535.65,very_large,upi,Amazon Pay,PNB,success,NONE,47.0,False,True,85.19,True,7,14,0,0,110,0,0,6,1,3,-1,0.05741662505442002,1,0
1919,pay_PH4288M8ES11XF,2025-12-24 14:14:25.832331,device_a65769f5-eca4-46,103.178.242.243,dormant,2280.31,very_large,upi,GPay,Axis,success,NONE,47.0,False,True,85.05,True,7,14,0,0,109,0,2,0,1,3,1,-0.0018122821931735311,0,0
1918,pay_3FVE205WOYWQJQ,2025-12-24 14:14:24.714843,device_2992a97a-5813-43,103.42.239.243,normal,1162.91,large,upi,PayZapp,ICICI,success,NONE,22.0,False,True,89.0,False,0,14,0,0,102,0,3,4,1,0,1,-0.09084474105263751,0,0
1917,pay_FU29NYGJ3TV6SM,2025-12-24 14:14:18.544380,device_83ed4ecc-84b7-41,103.129.172.189,normal,1667.96,large,upi,GPay,HDFC,success,NONE,22.0,False,True,87.76,False,0,14,0,0,100,0,2,3,1,0,1,-0.08567399857028252,0,0
1916,pay_43LSNUBNNMFOU8,2025-12-24 14:14:15.930987,device_a65769f5-eca4-46,103.178.242.243,dormant,1429.63,large,upi,WhatsApp Pay,Kotak,failed,GATEWAY_ERROR,47.0,False,True,85.85,True,8,14,0,0,108,0,6,5,0,0,1,-0.006111812977318332,0,0
1915,pay_S7Y5LMY5VQSY40,2025-12-24 14:14:08.289319,device_a65769f5-eca4-46,103.178.242.243,dormant,482.08,medium,upi,WhatsApp Pay,Canara,success,NONE,47.0,False,True,85.71,True,8,14,0,0,107,0,6,2,1,1,1,-0.08385633299208956,0,0
1914,pay_PZWM5V7IAGAJBB,2025-12-24 14:14:00.363562,device_a65769f5-eca4-46,103.178.242.243,dormant,3795.4,very_large,upi,GPay,ICICI,failed,GATEWAY_ERROR,47.0,False,True,86.54,True,8,14,0,0,106,0,2,4,0,3,-1,0.028068419105260256,1,0
1913,pay_5Y9WTX3KPCLK2G,2025-12-24 14:13:51.485752,device_a65769f5-eca4-46,103.178.242.243,dormant,625.38,large,upi,GPay,PNB,failed,INSUFFICIENT_FUNDS,47.0,False,True,86.41,True,8,14,0,0,105,0,2,6,0,0,1,-0.036408405255466625,0,0
1912,pay_Z622272OE21935,2025-12-24 14:13:44.878485,device_a65769f5-eca4-46,103.178.242.243,dormant,477.78,medium,upi,PayZapp,HDFC,success,NONE,47.0,False,True,86.27,True,8,14,0,0,104,0,3,3,1,1,1,-0.1159427203924317,0,0
1911,pay_Q8VKUB70FTVL3A,2025-12-24 14:13:43.261544,device_9232f5cb-0603-45,103.129.255.1,normal,1234.34,large,upi,Amazon Pay,HDFC,failed,BAD_REQUEST_ERROR,22.0,False,True,81.52,False,0,14,0,0,94,0,0,3,0,0,1,-0.034409592617998475,0,0
1910,pay_L5LH87X162SNVC,2025-12-24 14:13:36.952490,device_a65769f5-eca4-46,103.178.242.243,dormant,4381.3,very_large,upi,Paytm,Kotak,success,NONE,47.0,False,True,86.14,True,8,14,0,0,103,0,4,5,1,3,-1,0.019801085887268477,1,0
1909,pay_6I7232HB97UBIQ,2025-12-24 14:13:31.493792,device_a65769f5-eca4-46,103.178.242.243,dormant,427.97,medium,upi,GPay,SBI,success,NONE,47.0,False,True,86.0,True,7,14,0,0,102,0,2,7,1,1,1,-0.08464047320596119,0,0
1908,pay_OBUXBAMXVOQ1DS,2025-12-24 14:13:28.219213,device_2992a97a-5813-43,103.42.239.243,normal,64.18,medium,upi,PayZapp,PNB,failed,TRANSACTION_DECLINED,22.0,False,True,88.89,False,0,14,0,0,101,0,3,6,0,1,1,-0.09079376574076264,0,0
1907,pay_HHMZBQUM89F7BR,2025-12-24 14:13:25.413753,device_83ed4ecc-84b7-41,103.129.172.189,normal,6.79,small,upi,PhonePe,ICICI,success,NONE,27.0,False,True,87.63,False,0,14,0,0,99,0,5,4,1,2,1,-0.08748101501393446,0,0
1906,pay_1GT7SFDGI04WZJ,2025-12-24 14:13:22.513559,device_a65769f5-eca4-46,103.178.242.243,dormant,94.49,medium,upi,Paytm,Canara,success,NONE,47.0,False,True,86.87,True,8,14,0,0,101,0,4,2,1,1,1,-0.11516558282881478,0,0
1905,pay_GLT8ATZ20PQJ6N,2025-12-24 14:13:16.752171,device_a65769f5-eca4-46,103.178.242.243,dormant,246.7,medium,upi,Paytm,ICICI,success,NONE,47.0,False,True,87.76,True,7,14,0,0,100,0,4,4,1,1,1,-0.11635102904128797,0,0
1904,pay_BNBTULYI1YSY50,2025-12-24 14:13:10.271535,device_a65769f5-eca4-46,103.178.242.243,dormant,4918.55,very_large,upi,Paytm,SBI,success,NONE,47.0,False,True,88.66,True,7,14,0,0,99,0,4,7,1,3,-1,0.04211466063659719,1,0
1903,pay_68EB4JBJLCJ91O,2025-12-24 14:13:06.560179,device_9232f5cb-0603-45,103.129.255.1,normal,437.61,medium,upi,PayZapp,HDFC,success,NONE,22.0,False,True,82.42,False,0,14,0,0,93,0,3,3,1,1,1,-0.1288882495163418,0,0
1902,pay_CFJHJ0722NGLPV,2025-12-24 14:13:01.705606,device_a65769f5-eca4-46,103.178.242.243,dormant,4321.86,very_large,upi,Paytm,Canara,success,NONE,47.0,False,True,88.54,True,8,14,0,0,98,0,4,2,1,3,-1,0.011196527610814577,1,0
1901,pay_TJJV7BYLNBX0QA,2025-12-24 14:12:52.335419,device_a65769f5-eca4-46,103.178.242.243,dormant,398.93,medium,upi,GPay,PNB,success,NONE,47.0,False,True,88.42,True,8,14,0,0,97,0,2,6,1,1,1,-0.09639023684760073,0,0
1900,pay_LW047E6UZSI57V,2025-12-24 14:12:46.660623,device_a65769f5-eca4-46,103.178.242.243,dormant,4015.23,very_large,upi,Amazon Pay,SBI,success,NONE,47.0,False,True,88.3,True,8,14,0,0,96,0,0,7,1,3,-1,0.05092233258723844,1,0
1899,pay_RHNKF16TDRNHLE,2025-12-24 14:12:38.950333,device_a65769f5-eca4-46,103.178.242.243,dormant,448.04,medium,upi,WhatsApp Pay,ICICI,success,NONE,47.0,False,True,88.17,True,8,14,0,0,95,0,6,4,1,1,1,-0.0904667621695528,0,0
1898,pay_5A7C1DIS5351LT,2025-12-24 14:12:34.222754,device_83ed4ecc-84b7-41,103.129.172.189,normal,1383.97,large,upi,BHIM,Canara,success,NONE,27.0,False,True,87.5,False,0,14,0,0,98,0,1,2,1,0,1,-0.08750424341694485,0,0
1897,pay_AF9F6TQRHZ173E,2025-12-24 14:12:33.793021,device_2992a97a-5813-43,103.42.239.243,normal,68.77,medium,upi,PhonePe,Canara,success,NONE,22.0,False,True,88.78,False,0,14,0,0,100,0,5,2,1,1,1,-0.11604253026827571,0,0
1896,pay_RW123TFR519Y5P,2025-12-24 14:12:31.099630,device_a65769f5-eca4-46,103.178.242.243,dormant,218.54,medium,upi,Paytm,ICICI,failed,TRANSACTION_DECLINED,47.0,False,True,88.04,True,8,14,0,0,94,0,4,4,0,1,1,-0.09141929992719433,0,0
1895,pay_6E2C0YDROELE9G,2025-12-24 14:12:27.989679,device_9232f5cb-0603-45,103.129.255.1,normal,722.09,large,upi,PayZapp,BOB,success,NONE,22.0,False,True,82.22,False,0,14,0,0,92,0,3,1,1,0,1,-0.09044986440202862,0,0
1894,pay_3VDQX86KPADDX6,2025-12-24 14:12:23.916751,device_a65769f5-eca4-46,103.178.242.243,dormant,6438.2,very_large,upi,PayZapp,SBI,failed,GATEWAY_ERROR,47.0,False,True,87.91,True,8,14,0,0,93,0,3,7,0,3,-1,0.06990233760802111,1,0
1893,pay_KZM2YEIDWD3N8Z,2025-12-24 14:12:16.549981,device_a65769f5-eca4-46,103.178.242.243,dormant,56.2,medium,upi,WhatsApp Pay,HDFC,success,NONE,47.0,False,True,87.78,True,8,14,0,0,92,0,6,3,1,1,1,-0.09569120550465443,0,0
1892,pay_Y99OMMT6L3VEF2,2025-12-24 14:12:08.092404,device_a65769f5-eca4-46,103.178.242.243,dormant,841.87,large,upi,PhonePe,ICICI,failed,DEBIT_FAILED,47.0,False,True,87.64,True,8,14,0,0,91,0,5,4,0,0,1,-0.04222170026027905,0,0
1891,pay_KZWBE1SGSICSPK,2025-12-24 14:12:02.279890,device_a65769f5-eca4-46,103.178.242.243,dormant,471.97,medium,upi,PayZapp,HDFC,success,NONE,47.0,False,True,87.5,True,7,14,0,0,90,0,3,3,1,1,1,-0.1188674820149378,0,0
1890,pay_N9V7SUTDBL4LID,2025-12-24 14:11:56.496758,device_9232f5cb-0603-45,103.129.255.1,normal,4619.22,very_large,upi,GPay,HDFC,success,NONE,22.0,False,True,82.02,False,0,14,0,0,91,0,2,3,1,3,1,-0.0023101834939232013,0,0
1889,pay_F772T5RS4EG0SP,2025-12-24 14:11:55.645212,device_a65769f5-eca4-46,103.178.242.243,dormant,122.43,medium,upi,Paytm,Canara,success,NONE,47.0,False,True,87.36,True,8,14,0,0,89,0,4,2,1,1,1,-0.11765215727658657,0,0
1888,pay_TJATDTN6OSFU85,2025-12-24 14:11:54.264295,device_2992a97a-5813-43,103.42.239.243,normal,3.09,small,upi,PayZapp,PNB,success,NONE,22.0,False,True,88.66,False,0,14,0,0,99,0,3,6,1,2,1,-0.08667343344076905,0,0
1887,pay_1S46S70UOQLEZY,2025-12-24 14:11:49.771239,device_a65769f5-eca4-46,103.178.242.243,dormant,6337.72,very_large,upi,Amazon Pay,HDFC,success,NONE,47.0,False,True,87.21,True,8,14,0,0,88,0,0,3,1,3,-1,0.04955426928096929,1,0
1886,pay_F1JLX8KF7NZL5Q,2025-12-24 14:11:42.809036,device_a65769f5-eca4-46,103.178.242.243,dormant,1890.25,large,upi,GPay,Canara,success,NONE,47.0,False,True,87.06,True,7,14,0,0,87,0,2,2,1,0,1,-0.05827406773911836,0,0
1885,pay_Z74EC1I75THMLN,2025-12-24 14:11:41.756246,device_83ed4ecc-84b7-41,103.129.172.189,normal,35.88,small,upi,PayZapp,SBI,success,NONE,27.0,False,True,87.37,False,0,14,0,0,97,0,3,7,1,2,1,-0.07170330847034168,0,0
1884,pay_P3ENSBKYNQPNZ8,2025-12-24 14:11:34.121268,device_a65769f5-eca4-46,103.178.242.243,dormant,486.41,medium,upi,WhatsApp Pay,Kotak,success,NONE,47.0,False,True,86.9,True,8,14,0,0,86,0,6,5,1,1,1,-0.08690387051618187,0,0
1883,pay_613OA3BGTB04QN,2025-12-24 14:11:28.750867,device_a65769f5-eca4-46,103.178.242.243,dormant,709.51,large,upi,PayZapp,Kotak,failed,INSUFFICIENT_FUNDS,47.0,False,True,86.75,True,7,14,0,0,85,0,3,5,0,0,1,-0.05172913360865061,0,0
1882,pay_QIZWQT6FI6ZJIG,2025-12-24 14:11:23.997823,device_9232f5cb-0603-45,103.129.255.1,normal,23.18,small,upi,PhonePe,Canara,success,NONE,22.0,False,True,81.82,False,0,14,0,0,90,0,5,2,1,2,1,-0.09078310116196081,0,0
1881,pay_DXFS8RBY3ANKAR,2025-12-24 14:11:19.071941,device_a65769f5-eca4-46,103.178.242.243,dormant,2185.8,very_large,upi,PhonePe,PNB,success,NONE,47.0,False,True,86.59,True,8,14,0,0,84,0,5,6,1,3,1,-0.005576383098443882,0,0
1880,pay_1FFACLPLEC6UJT,2025-12-24 14:11:11.801477,device_a65769f5-eca4-46,103.178.242.243,dormant,4386.87,very_large,upi,GPay,Kotak,failed,GATEWAY_ERROR,47.0,False,True,87.65,True,8,14,0,0,83,0,2,5,0,3,-1,0.029483049370704784,1,0
1879,pay_6JF5C2VD086U4M,2025-12-24 14:11:02.132292,device_a65769f5-eca4-46,103.178.242.243,dormant,325.52,medium,upi,GPay,Kotak,success,NONE,47.0,False,True,87.5,True,8,14,0,0,82,0,2,5,1,1,1,-0.11760174597162593,0,0
1878,pay_3UP7SNJ2N7IX3C,2025-12-24 14:10:58.631465,device_2992a97a-5813-43,103.42.239.243,normal,210.08,medium,upi,PhonePe,Kotak,success,NONE,22.0,False,True,88.54,False,0,14,0,0,98,0,5,5,1,1,1,-0.11327024606251451,0,0
1877,pay_4EXZHT5H0IT6K9,2025-12-24 14:10:57.426924,device_83ed4ecc-84b7-41,103.129.172.189,normal,3119.84,very_large,upi,Amazon Pay,PNB,success,NONE,27.0,False,True,87.23,False,0,14,0,0,96,0,0,6,1,3,-1,0.0014617336447572127,1,0
1876,pay_US0GYD6WALKBJV,2025-12-24 14:10:56.140332,device_a65769f5-eca4-46,103.178.242.243,dormant,306.74,medium,upi,PhonePe,HDFC,success,NONE,47.0,False,True,87.34,True,8,14,0,0,81,0,5,3,1,1,1,-0.12189515757471486,0,0
1875,pay_U62AZPBQUMD170,2025-12-24 14:10:50.988386,device_a65769f5-eca4-46,103.178.242.243,dormant,363.06,medium,upi,BHIM,Canara,failed,TRANSACTION_DECLINED,47.0,False,True,87.18,True,8,14,0,0,80,0,1,2,0,1,1,-0.09543687991459493,0,0
1874,pay_UGTFVSM2KE9G04,2025-12-24 14:10:48.725170,device_9232f5cb-0603-45,103.129.255.1,normal,111.33,medium,upi,GPay,PNB,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,81.61,False,0,14,0,0,89,0,2,6,0,1,1,-0.09043375963176087,0,0
1873,pay_2YY1E8JKV4VDIB,2025-12-24 14:10:41.912463,device_a65769f5-eca4-46,103.178.242.243,dormant,1928.34,large,upi,GPay,SBI,success,NONE,47.0,False,True,87.01,True,8,14,0,0,79,0,2,7,1,0,1,-0.0242745311058139,0,0
1872,pay_SMTM9LETE0N2B8,2025-12-24 14:10:35.476599,device_a65769f5-eca4-46,103.178.242.243,dormant,3481.04,very_large,upi,PayZapp,Axis,failed,UPI_AUTHENTICATION_FAILED,47.0,False,True,86.84,True,7,14,0,0,78,0,3,0,0,3,-1,0.022135313138280654,1,0
1871,pay_5ZCLZN2ICM1B63,2025-12-24 14:10:28.160583,device_a65769f5-eca4-46,103.178.242.243,dormant,194.56,medium,upi,GPay,BOB,failed,DEBIT_FAILED,47.0,False,True,86.67,True,8,14,0,0,77,0,2,1,0,1,1,-0.0906193081572258,0,0
1870,pay_LMKBMEUMSJO8AL,2025-12-24 14:10:21.797968,device_a65769f5-eca4-46,103.178.242.243,dormant,397.01,medium,upi,Amazon Pay,SBI,success,NONE,47.0,False,True,86.49,True,7,14,0,0,76,0,0,7,1,1,1,-0.08016459960775352,0,0
1869,pay_KCWBYG4RUPSFTH,2025-12-24 14:10:16.535629,device_a65769f5-eca4-46,103.178.242.243,dormant,166.79,medium,upi,PhonePe,Canara,success,NONE,47.0,False,True,86.3,True,7,14,0,0,75,0,5,2,1,1,1,-0.1203822047219032,0,0
1868,pay_CQUAR3B7DAC7MH,2025-12-24 14:10:11.974535,device_9232f5cb-0603-45,103.129.255.1,normal,48.86,small,upi,WhatsApp Pay,ICICI,success,NONE,22.0,False,True,81.4,False,0,14,0,0,88,0,6,4,1,2,1,-0.07176031315176773,0,0
1867,pay_42S6DZ853CKWY0,2025-12-24 14:10:10.331019,device_2992a97a-5813-43,103.42.239.243,normal,1.91,small,upi,BHIM,Kotak,success,NONE,22.0,False,True,88.42,False,0,14,0,0,97,0,1,5,1,2,1,-0.09155234454688932,0,0
1866,pay_8I4IFJNTYPLE0B,2025-12-24 14:10:07.332709,device_a65769f5-eca4-46,103.178.242.243,dormant,143.29,medium,upi,Amazon Pay,ICICI,success,NONE,47.0,False,True,86.11,True,7,14,0,0,74,0,0,4,1,1,1,-0.10725720342226663,0,0
1865,pay_PBXX8WQK38747R,2025-12-24 14:10:04.766682,device_83ed4ecc-84b7-41,103.129.172.189,normal,32.33,small,upi,WhatsApp Pay,SBI,failed,BAD_REQUEST_ERROR,27.0,False,True,87.1,False,0,14,0,0,95,0,6,7,0,2,1,-0.030194921289697474,0,0
1864,pay_04XAV8P3QSAC9S,2025-12-24 14:10:01.641023,device_a65769f5-eca4-46,103.178.242.243,dormant,74.82,medium,upi,WhatsApp Pay,BOB,success,NONE,47.0,False,True,87.32,True,7,14,0,0,73,0,6,1,1,1,1,-0.09193514306717776,0,0
1863,pay_MIB72QKPI0BJX7,2025-12-24 14:09:51.690657,device_a65769f5-eca4-46,103.178.242.243,dormant,5281.54,very_large,upi,WhatsApp Pay,BOB,failed,INSUFFICIENT_FUNDS,47.0,False,True,87.14,True,7,14,0,0,72,0,6,1,0,3,-1,0.047792784837981106,1,0
1862,pay_YMBDWDH4FQXPJO,2025-12-24 14:09:42.023439,device_a65769f5-eca4-46,103.178.242.243,dormant,485.41,medium,upi,Paytm,Canara,success,NONE,47.0,False,True,88.41,True,7,14,0,0,71,0,4,2,1,1,1,-0.1186904629257029,0,0
1861,pay_8L5YIBCLSYMHW3,2025-12-24 14:09:36.636045,device_2992a97a-5813-43,103.42.239.243,normal,42.52,small,upi,PayZapp,Canara,success,NONE,22.0,False,True,88.3,False,0,14,0,0,96,0,3,2,1,2,1,-0.10391352918654723,0,0
1860,pay_R0DXTYZRFE1HYA,2025-12-24 14:09:33.988759,device_a65769f5-eca4-46,103.178.242.243,dormant,4807.64,very_large,upi,Paytm,ICICI,failed,DEBIT_FAILED,47.0,False,True,88.24,True,7,14,0,0,70,0,4,4,0,3,-1,0.026382327528157945,1,0
1859,pay_2HRA1RZVX3UULI,2025-12-24 14:09:33.384134,device_83ed4ecc-84b7-41,103.129.172.189,normal,134.33,medium,upi,Paytm,SBI,success,NONE,27.0,False,True,86.96,False,0,14,0,0,94,0,4,7,1,1,1,-0.1006708659329354,0,0
1858,pay_L6223IW9HZQBQB,2025-12-24 14:09:28.806297,device_a65769f5-eca4-46,103.178.242.243,dormant,876.59,large,upi,GPay,ICICI,success,NONE,47.0,False,True,89.55,True,7,14,0,0,69,0,2,4,1,0,1,-0.08770770505495912,0,0
1857,pay_6TR6PHNG5UCRR6,2025-12-24 14:09:25.464741,device_9232f5cb-0603-45,103.129.255.1,normal,1427.43,large,upi,Paytm,ICICI,success,NONE,22.0,False,True,81.18,False,0,14,0,0,87,0,4,4,1,0,1,-0.08821475016469288,0,0
1856,pay_7P7WV4Y4UX7QQP,2025-12-24 14:09:20.007554,device_a65769f5-eca4-46,103.178.242.243,dormant,409.01,medium,upi,GPay,SBI,success,NONE,47.0,False,True,89.39,True,7,14,0,0,68,0,2,7,1,1,1,-0.09550804519468753,0,0
1855,pay_C5W1R9BYOE9GIH,2025-12-24 14:09:11.681023,device_a65769f5-eca4-46,103.178.242.243,dormant,7860.22,very_large,upi,WhatsApp Pay,HDFC,success,NONE,47.0,False,True,89.23,True,7,14,0,0,67,0,6,3,1,3,-1,0.0588363877687369,1,0
1854,pay_GOW6VVG91XGOP7,2025-12-24 14:09:02.671023,device_a65769f5-eca4-46,103.178.242.243,dormant,7664.26,very_large,upi,PayZapp,Canara,success,NONE,47.0,False,True,89.06,True,8,14,0,0,66,0,3,2,1,3,-1,0.03777018891298778,1,0
1853,pay_H2JIAGI4ELCUA5,2025-12-24 14:08:53.858378,device_a65769f5-eca4-46,103.178.242.243,dormant,218.17,medium,upi,WhatsApp Pay,Axis,success,NONE,47.0,False,True,88.89,True,8,14,0,0,65,0,6,0,1,1,1,-0.07616405795187864,0,0
1852,pay_U0H8H21RR54D5T,2025-12-24 14:08:51.815969,device_83ed4ecc-84b7-41,103.129.172.189,normal,495.35,medium,upi,PhonePe,BOB,success,NONE,27.0,False,True,87.91,False,0,14,0,0,93,0,5,1,1,1,1,-0.1113111049721745,0,0
1851,pay_ZDPYEY4SFBS53L,2025-12-24 14:08:46.900880,device_a65769f5-eca4-46,103.178.242.243,dormant,2357.47,very_large,upi,PayZapp,Kotak,success,NONE,47.0,False,True,88.71,True,8,14,0,0,64,0,3,5,1,3,1,-0.024843838166803134,0,0
1850,pay_IH1T9Q8K806UE1,2025-12-24 14:08:39.459685,device_a65769f5-eca4-46,103.178.242.243,dormant,7104.06,very_large,upi,WhatsApp Pay,PNB,success,NONE,47.0,False,True,88.52,True,8,14,0,0,63,0,6,6,1,3,-1,0.06460172742837544,1,0
1849,pay_IP5LNYUQO7BFJP,2025-12-24 14:08:39.111458,device_2992a97a-5813-43,103.42.239.243,normal,145.34,medium,upi,WhatsApp Pay,ICICI,success,NONE,22.0,False,True,88.17,False,0,14,0,0,95,0,6,4,1,1,1,-0.10201131620746878,0,0
1848,pay_GF2YJ38H5H1FV5,2025-12-24 14:08:36.659244,device_9232f5cb-0603-45,103.129.255.1,normal,16.73,small,upi,PayZapp,SBI,success,NONE,22.0,False,True,82.14,False,0,14,0,0,86,0,3,7,1,2,1,-0.07269824262544716,0,0
1847,pay_O3J3U215B2D9CE,2025-12-24 14:08:30.573027,device_a65769f5-eca4-46,103.178.242.243,dormant,3814.05,very_large,upi,Amazon Pay,ICICI,failed,TRANSACTION_DECLINED,47.0,False,True,88.33,True,8,14,0,0,62,0,0,4,0,3,-1,0.03682247623919821,1,0
1846,pay_MW4YG9GUQPSHEG,2025-12-24 14:08:24.936805,device_a65769f5-eca4-46,103.178.242.243,dormant,1086.1,large,upi,Paytm,Canara,success,NONE,47.0,False,True,88.14,True,7,14,0,0,61,0,4,2,1,0,1,-0.08792120611259802,0,0
1845,pay_0ZJ9OEYG84YKNV,2025-12-24 14:08:18.586394,device_a65769f5-eca4-46,103.178.242.243,dormant,5071.23,very_large,upi,PhonePe,SBI,failed,DEBIT_FAILED,47.0,False,True,87.93,True,7,14,0,0,60,0,5,7,0,3,-1,0.04821467639164234,1,0
1844,pay_ALQSX1W7HFIFLL,2025-12-24 14:08:10.554296,device_a65769f5-eca4-46,103.178.242.243,dormant,441.07,medium,upi,Amazon Pay,BOB,success,NONE,47.0,False,True,87.72,True,8,14,0,0,59,0,0,1,1,1,1,-0.10266766162676899,0,0
1843,pay_LZU0ZR65E7B2IL,2025-12-24 14:08:05.423342,device_a65769f5-eca4-46,103.178.242.243,dormant,478.48,medium,upi,WhatsApp Pay,Axis,success,NONE,47.0,False,True,87.5,True,7,14,0,0,58,0,6,0,1,1,1,-0.07703560700766904,0,0
1842,pay_VHAAJ6RL0LTIQI,2025-12-24 14:07:57.565818,device_83ed4ecc-84b7-41,103.129.172.189,normal,1526.45,large,upi,PhonePe,ICICI,success,NONE,27.0,False,True,87.78,False,0,14,0,0,92,0,5,4,1,0,1,-0.08214187564425024,0,0
1841,pay_QGJ3OXZ00FL5RQ,2025-12-24 14:07:55.495338,device_a65769f5-eca4-46,103.178.242.243,dormant,497.33,medium,upi,Amazon Pay,PNB,success,NONE,37.0,False,True,87.27,True,8,14,0,0,57,0,0,6,1,1,1,-0.09995775597137257,0,0
1840,pay_4P6RFFJ3YFTK2N,2025-12-24 14:07:47.826585,device_a65769f5-eca4-46,103.178.242.243,dormant,422.43,medium,upi,GPay,ICICI,failed,BAD_REQUEST_ERROR,37.0,False,True,87.04,True,8,14,0,0,56,0,2,4,0,1,1,-0.10276210033292027,0,0
1839,pay_JLAHFVP3O85VIF,2025-12-24 14:07:44.923425,device_2992a97a-5813-43,103.42.239.243,normal,8.21,small,upi,Amazon Pay,Axis,success,NONE,22.0,False,True,88.04,False,0,14,0,0,94,0,0,0,1,2,1,-0.06583271336807917,0,0
